"LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6"
69536.8113117618,2,2,2,21,1,2,4,3,2,1,67018.0425769949,45849.1945484293,15873.9222248629,11650.6591021453,54775.2527192361,69087.3523136724,1245.19375127006,2059.59035406075,3505.18226978827,4658.45300478173,12401.0378569597,8345.43898457969
92062.6532455545,2,2,1,25,0,0,-1,-1,-1,-1,5921.28019792406,18448.4328291115,12909.8421027855,39638.5751735769,86387.6583036951,716.851746545437,1527.73554764233,9228.20744087639,19044.8339304489,4131.52755804266,9621.69940608252,26215.2640570824
303991.818264663,2,2,1,37,-1,-1,-1,-1,-1,-1,31165.6814214896,7406.69848840944,65397.1369607975,46184.0973381865,25639.7405406899,20879.9012758865,21737.2883508957,402.001503151161,19267.7723565074,17376.2068095602,11452.058932211,3537.79626950651
20524.6954567131,2,4,3,22,1,2,2,-1,0,1,75801.3896516082,123543.228757977,56142.6632096841,7200.34623230127,31638.8220654218,39784.9047190298,4657.2529727361,1892.62385602443,9793.01111079055,22801.8956749256,9455.87774091593,11384.9004038057
337711.800233332,1,2,2,38,-1,-1,1,1,2,0,3554.59948020435,19250.2431286329,67903.4555579812,62432.8470921841,1015.11047400802,60146.4701313768,8110.28655688963,44481.7453126966,2750.09549825971,19032.390117797,2043.82276068562,13622.9337399556
43673.8448367056,2,1,1,67,2,2,1,2,3,1,56675.2507849821,24713.7538880555,84847.4810529235,31039.9632986396,20426.1621840007,49156.7497000973,5209.72349600932,7372.37511540675,15854.7164898924,3204.39246288839,1697.13232928647,12508.6777235045
385028.695492956,1,1,2,43,-1,-1,1,-1,3,3,46284.8867281094,154936.046866318,62369.2961342554,36769.9874684379,9467.78823924081,11603.3141987962,46024.6512862693,5268.33167482107,42931.5458784725,2463.40184949321,2379.68619382651,4006.72481552079
151323.787577054,2,2,1,40,1,1,-1,0,1,0,43368.2445166279,40672.5515891813,113040.500199025,169999.546346548,142085.668812136,43966.6271948436,10044.173415622,1519.49466116547,12721.8655370202,16542.931195368,14642.1587786607,7480.77571892194
328678.454339372,1,2,2,40,-1,0,-1,-1,-1,0,29231.0235745686,50929.2654756733,42644.7788057674,38078.2495386709,37664.1630171367,74675.9644455476,20689.2180561692,3714.66450393127,31843.254551638,13259.4814358628,34949.2236556748,10681.0423835576
425260.050619524,1,1,1,37,-1,-1,-1,-1,-1,-1,42282.0794707433,60808.3034003375,9348.6653129503,10173.7669661459,100101.74000265,53805.2740021231,5386.44659675227,9762.75330738844,18745.3458815706,1731.26219265084,58198.2087231581,7323.62442590417
214698.443015071,2,3,1,51,1,-1,0,-1,1,0,65133.8934626473,118936.753923857,148825.83438363,36413.766541137,117106.186443005,57720.0589803129,5116.834232078,4063.9203029903,2682.83517597824,309.327672182129,15954.9379393185,2564.84304668776
100006.110034624,1,2,2,28,0,-1,1,0,-1,-1,45213.0928629745,23425.346154526,168954.151468424,1551.81827300726,31204.1275741322,23898.7308956925,364.28395170287,10451.2236585071,6628.23153450584,2857.89121555009,19058.0643166054,11160.6319427716
155239.722237629,2,2,1,46,-1,-1,-1,-1,5,4,32784.2277809923,27899.5357006462,8240.21500939937,56542.0855310333,20462.1097297391,22218.7480483094,6664.47079808552,48833.2815010375,3725.04160279902,3258.07019614794,5407.95876618952,9867.81912632359
112814.966221606,2,1,2,23,-1,1,0,0,-1,-1,40152.3307733449,14647.9721225622,1773.97108232884,12526.3286908004,14118.6035358001,52333.5115138565,3027.90535425042,13109.0577358615,796.802249163556,18058.2536153447,28243.5033160952,9628.85997894127
26164.9257601062,1,2,2,26,0,0,0,0,1,1,46336.8722438415,36962.7723939472,10644.4485867596,43389.1044670729,41130.5091221775,36801.8052148794,2812.33177516974,2814.39395155146,10182.9279779052,15025.4667471856,3632.54474735442,2289.56589758493
241967.911669071,2,2,1,39,-1,0,0,1,0,-1,9869.95464664061,58528.4976275053,60123.1023538552,35927.2095825951,21749.4229890876,65722.523830938,38387.9749714571,8106.10071063606,14424.6343919773,20684.7726010349,60897.1023589924,25351.9262611013
358908.283911837,2,2,2,31,-1,-1,0,1,0,0,22974.3243291261,7165.84332846227,22367.5247742484,10853.3448664685,4291.10782234501,2524.48116810158,1930.75221483693,10976.8544303166,9361.45819804893,14350.573857423,6702.98368050245,4645.14046044023
141895.9848433,2,3,2,28,0,0,-1,0,0,-1,30866.019925571,18305.4902950994,29128.4829266485,82243.0211632767,55905.5708424194,4145.02255525318,15649.5234465264,815.419681457228,5488.87578510208,2732.65184734039,6808.69313957347,16274.9661264929
202488.375036241,1,2,1,45,0,1,-1,0,0,1,267699.656343796,37168.1723171688,90242.308637203,1002.79682639231,93181.5182130363,94298.0973840615,17809.7488015863,35186.9532526019,18613.877253946,6224.5928791102,5296.84923490363,993.207322542982
211683.114988216,1,1,2,44,-1,-1,-1,-1,-1,-1,4453.82841636406,17471.7686917056,95411.6929765025,25249.3241706223,22000.636287687,12348.4006867347,6745.66338193847,5899.25412824967,5438.69723646134,5202.44420374816,2219.59743512905,5213.07511179829
100963.641792113,1,2,1,49,-1,-1,-1,-1,-1,-1,33311.3826593549,69468.3813691501,23280.1395146137,14191.7307273385,36553.0417491212,6238.61167583211,279.705143672467,10598.4964535547,784.519976497781,5857.77772300919,3565.72804107302,13034.9847855932
187155.224882704,2,2,1,38,1,2,2,3,2,2,29751.8165662265,103858.0470496,133079.127346776,141589.025941211,157305.456420877,124393.171726766,3577.65560114745,3432.32862051041,96.1832064358532,8579.65143502264,11115.7363112622,6642.21640624283
75764.8176188945,2,3,2,54,0,-1,-1,-1,1,-1,153720.494765271,79811.5325681496,40738.0108410489,18658.4993772237,37719.8437976188,37054.8409494792,1331.92437837207,10086.6523019044,203.467998793854,4789.90046945738,4750.28298515907,3276.13753281554
90872.18198886,2,1,2,31,1,2,0,1,2,1,21391.85332187,23683.4292940507,55579.1537434599,28166.2886820611,18350.0674306479,11377.4620589531,25031.8052141815,6057.57781120109,10692.0689785182,9078.33352899578,3221.73083125811,18160.1038991733
11838.4615986936,1,2,3,45,1,-1,-1,0,0,-1,84860.544047112,90159.2057642284,54867.7314858297,75768.678185379,20324.0963724066,7742.57162973649,4758.99859360261,14976.9669273498,27029.637845218,11198.5539865362,7260.44632147046,18431.5433415638
5694.12218080337,1,1,1,38,1,0,0,3,-1,1,11709.6130521449,90843.5677927203,132045.144091394,18120.377388798,26577.5079043713,36942.8427297497,7184.13888483916,1620.64460344928,9339.9816263744,16839.4201828162,2046.31709369679,14724.5859277593
44374.1474811131,1,1,1,25,0,2,0,-1,0,0,24136.7712598985,83564.1183904707,100080.82901023,24323.6489505961,25318.6070840125,50961.8418736283,5585.43448578265,4965.72925840162,2573.65999857992,574.837355903902,4903.37948684914,13831.9464680993
86841.3585506691,2,3,2,28,1,3,-1,-1,1,-1,18223.699950963,26122.9241679484,47025.0149326134,53448.9744186481,32186.0399807009,22631.3447481702,2397.51836260845,5835.56735860642,8287.0879682453,5567.18574008132,4985.77781243944,2262.67726669417
29898.7411173267,1,4,3,27,0,0,-1,0,0,0,12929.7226815832,18887.144854343,828.315336541258,15100.7042665953,2836.86328039502,34200.6645230215,15887.9282796543,13324.7152792732,9296.76175459169,4479.13119163875,25575.5744442065,6647.18431367976
23044.9020658592,1,1,2,25,2,3,0,3,2,2,5070.10585316183,29910.5690797438,53868.4588215209,27134.7515072985,98555.4754315087,22107.0365941218,11150.8766743634,52.0302733413412,10793.5097930648,911.020188084501,10997.1801905207,14163.9985150622
101701.188005823,2,1,2,21,0,1,0,-1,-1,0,39570.8629642499,79263.5451185213,140704.794174176,180080.20600084,49736.8502196271,107893.95891643,3094.96091511425,14762.6400227554,16025.0376106815,10363.8174810157,613.353369789646,16591.6467382854
18429.1936251267,2,2,1,41,1,1,2,2,0,1,29370.2479613263,30547.2213465157,5093.50966803203,40174.9823270707,32277.0025091969,19358.3023333205,1633.63984737744,15048.5435835368,1200.57870528192,4347.68455193482,797.464945923115,5814.36855846155
64751.2001250908,1,3,1,58,3,3,4,3,0,0,40320.1147115032,81711.4292527973,59887.9686944114,103369.141868135,48912.4008232217,1321.07567255557,4160.00832901318,7304.54089664906,1602.06579129025,8657.93175919048,5896.77189711619,23455.1151546323
5735.20230113606,2,2,1,25,1,3,2,2,0,4,73848.8646649948,3642.67255009411,67028.9838691171,65969.049513995,25476.8597059553,15527.2107116331,9580.37628498305,2919.93039151872,547.187827816809,819.692246584482,21763.4726203098,3071.65317742768
112411.649202221,2,3,1,36,0,1,0,1,1,1,118906.659691858,73806.6148990081,18570.5087817953,137336.998054316,163165.369466291,84366.0744266949,970.881854731176,3857.71477312376,13779.8288251167,9972.38197069601,4112.35870037051,3079.07462511311
291553.414967949,1,1,1,42,-1,-1,-1,-1,-1,0,19634.8914320784,76642.0626875854,56793.4945694166,14006.0272421205,22244.4727339229,400.394302830339,1464.83429543107,11302.9296680765,6804.98297430133,4492.81017961037,5785.71755442132,52445.3034817077
360936.323580884,1,1,1,28,1,0,1,0,0,0,273558.646919209,209237.251977711,30086.6992543856,205043.826470486,135696.842122996,65518.8026198582,17459.5308584823,12194.3734622585,88802.9537528061,69410.2906228428,1486.56533359644,26875.9370197903
567.799613415838,1,1,2,40,0,2,1,1,0,0,37634.0602353361,115225.920336723,72615.0482075141,16901.4952600443,10340.4863904721,33454.9975600052,9548.98862446262,7108.3128828897,2500.46576070291,4002.36769420363,10786.5324668867,1456.33986156769
110907.433698177,2,3,1,29,1,1,1,-1,-1,-1,56112.6919664164,681.156039587901,38865.3738813438,35308.3056677134,2473.22592274914,24212.0633952522,441.378940582662,6073.88963460293,20410.9670606999,20296.5713405619,2033.35516221017,6528.51013567547
4252.68987663662,1,3,1,50,1,-1,1,2,-1,1,3717.58153412176,5235.62487759118,64796.3574848789,22700.8417030764,32257.7529009008,26587.2895573612,8214.78199657303,9322.71466195869,10397.3878857052,9183.25057820291,7217.83447531789,24384.9392898237
92080.912256027,1,1,1,58,-1,-1,-1,-1,-1,-1,177.440010947155,38720.6343818379,32403.3528023703,34618.5865861383,5080.41341237579,10277.7207779381,3113.485835511,11989.4724412917,19389.7082411875,32415.6956583891,7354.63525745258,8168.65464394979
28113.4486914834,1,2,3,29,1,1,0,1,0,1,58134.5459506416,19528.6232435878,42955.813355261,19934.773809618,2324.59510642646,8954.88157242201,8704.48797464333,2218.75128895163,1101.52143093678,26984.5361399223,6915.41826034055,7945.01624933122
51348.4696336501,2,2,1,21,2,1,1,-1,0,-1,64220.0670989742,13150.7569839921,84990.5266687941,9243.04949273277,38905.7233476709,14375.0597679553,152.898405739056,5353.49903223033,223.363961049326,18255.7712424521,2903.53834976389,15622.9431893402
137707.995329594,1,1,1,41,-1,0,-1,-1,-1,0,57124.1654335627,24057.9712817296,34557.8958579304,40837.3062524941,17819.560212213,20226.3176466364,535.963329366541,12458.1564936141,5937.29103587883,19641.7012908017,5573.58584919988,14503.1934478839
156242.020680477,1,3,2,30,-1,-1,-1,-1,-1,-1,10645.7431840427,18983.0347999813,58033.3521255128,57652.0041594548,73417.9779574879,43614.0210265373,2578.78329276603,398.397616904303,4966.67399591637,2499.44468300586,14069.5089290643,4716.15132005194
459970.256693026,1,3,3,61,-1,-1,-1,-1,-1,-1,60906.5457992735,25106.6151821077,84090.2629964367,5976.8909619485,66372.7827282097,21952.8912319273,2087.95353276313,13469.499769363,8401.06105765718,2227.75183547119,6446.18381850217,11628.1491405303
10077.6182088997,1,2,2,25,2,3,1,3,2,4,39158.4594852038,79175.5086660995,199323.5839306,119063.678577332,147321.620719684,52995.1076287017,11085.4002066998,2545.71160522732,8128.61720511149,3065.48629834059,2828.48247764206,3949.83229706113
89460.0298039705,1,3,1,28,-1,0,0,-1,0,1,87108.6362866575,140426.303657249,14853.6057040521,35109.0867386984,99440.5263863123,26327.2816459572,13400.3867081054,9828.04642752859,16500.1214082717,2031.85503797899,6004.79251685902,5464.055549656
120564.028515684,1,2,2,26,0,0,1,0,0,0,15837.1339356105,29441.1711603034,22407.7333205099,141431.792804589,20402.6541583291,12036.1666565666,9732.37031124501,11776.2355321902,14251.4861142904,2479.68028412114,2829.54718300775,11612.936200895
26782.1132376481,1,2,2,31,2,2,1,4,3,2,123497.15220349,10991.6121182324,34605.5525657513,43489.1091982648,23618.166894233,64602.0902823863,869.886639603566,1365.33025668558,6553.46598241504,1994.69228366022,3507.36696057153,6721.57190214237
100721.913503354,1,2,2,22,0,0,-1,1,1,1,102584.448930184,40832.9491308478,129085.484893297,75252.804758475,112073.333151597,33562.659545732,5706.56178081362,60904.2038744369,591.414197068359,5602.28028692303,21653.2827514504,10781.7998127846
64950.888448083,1,2,1,50,-1,-1,-1,-1,-1,-1,40599.261079938,47098.2078738019,18470.2704279427,42645.1712963824,34923.9419254987,20742.8559758365,4136.27995038111,8254.28834936778,7899.29757356172,1532.46314751436,783.071864455528,2048.22687051693
127523.072509725,2,1,2,26,-1,0,-1,-1,-1,0,20290.1720048373,1430.25072136407,33387.2700501931,26301.9879942966,28210.9864403111,21731.6967082603,13540.8775521174,5299.29434725939,12539.1027336302,3400.21704832724,7945.25256449146,5551.66391495705
194083.34011411,1,3,1,42,1,0,0,2,4,1,60381.2155980485,33896.5318505489,40730.7060821774,38048.0843067663,32881.1301633625,69437.9386011888,10585.4820991746,2481.95459222563,7971.57614129172,1540.61900638185,3329.29296794857,2158.45872848595
422656.097599165,1,3,1,48,-1,-1,-1,1,0,0,29905.130761544,30681.507744876,22698.7348368093,33273.2385303364,3903.80250937393,7655.92402305618,6017.38257315293,28180.6847951922,5396.0655634297,10033.1540184592,1317.11113959641,17880.2445170022
170101.176442527,2,1,3,33,1,0,0,-1,-1,1,65296.5796139717,1268.05502426276,88069.8523617524,61026.3212051891,40039.1831981639,36447.7593879171,4934.88686967555,10440.071271477,3290.29661571847,8505.60634423658,5789.76897756327,782.30703009268
42178.6776375237,2,1,1,30,-1,-1,-1,-1,-1,-1,9842.60863062303,10559.282106454,46835.3077088795,41878.6960963472,17313.9065827908,56441.487099878,5514.08031786791,22287.6882843403,7753.05034073088,5753.63967841081,8484.67397256497,14793.0511425136
369101.168093377,2,2,1,37,0,0,-1,-1,1,0,100247.634300546,9919.24737371564,29092.683690437,16952.8925412846,18833.4917118116,34494.5970949139,7338.47787434418,10954.7744601897,33507.4688279086,2851.95929218885,12785.7744283283,29709.3801134587
78308.9521371091,2,4,1,22,-1,1,-1,1,0,-1,14742.0351130226,25560.0582930375,10006.5277504282,30397.572527238,7656.13175436532,54755.4440345814,3975.06463981359,645.268666019115,2989.24570037531,10524.2719417987,1825.37427888076,104.881709936366
46258.8770833186,2,1,2,22,1,2,2,1,1,1,18298.4800489323,4658.46897794311,23288.8911427346,74355.1010307372,70112.3840574944,64987.4773671245,7613.69211232402,7081.3352306081,723.683439661501,11819.2148779141,35.4527133263437,11577.5709516933
354526.329804936,1,2,1,48,-1,-1,-1,-1,0,-1,66369.0745052038,51071.7869129193,57267.2900761591,64590.3172182551,42877.3590399987,63684.1611804978,7665.89474321312,18339.6936935891,5309.40722253432,17231.3757691912,10149.6037520977,684.017065827714
359717.890761171,1,1,1,31,0,0,3,1,3,0,166779.571061944,77949.2837458904,103177.834689496,86111.9812252262,116189.283689113,89293.493428501,13201.6382352734,2396.40500255054,5319.66984375031,5489.36643218233,12876.3396300818,7958.84613461764
296822.619289781,2,2,2,37,1,1,-1,-1,-1,-1,37039.9930340856,53146.123528896,44913.6126965989,28025.2317554243,14285.8093367595,11537.6925050661,6172.96451197367,3856.96129344232,14359.0106582383,2105.67803608931,18292.2466963199,6439.31130934895
20565.243796123,2,2,1,44,1,-1,0,0,1,-1,46987.0673875453,107189.240332941,29971.9337590493,53867.0982769879,20869.3033269755,94662.4364536027,24028.2058088701,25723.7852796759,594.979879712364,4081.75522103867,14413.5302945099,12306.5766498817
162252.99113685,1,2,1,59,1,2,4,1,4,0,39228.8948833033,24604.1910723453,61496.4559583016,126746.96186474,21080.5567003145,47677.2834354991,4407.37934870572,5086.56285480757,20608.1975935022,13186.8002205063,7796.69500437297,14503.6445874541
324275.859264268,2,2,2,28,-1,0,-1,0,0,-1,49844.0609532305,28238.6729420012,1324.49582292902,36456.3918667162,21762.2598048308,123260.858653914,4041.48197031322,16866.7369630549,1147.23223707023,7470.51384122518,1142.90273438573,2242.33849556444
474080.806063305,1,1,1,68,-1,-1,-1,-1,-1,-1,29733.4321196236,55101.9586904007,43664.7431984994,112311.966284123,17218.5255152491,76993.7761443969,6795.77444979751,4624.8217499524,5984.127047388,3422.05985716665,1272.31580969438,9563.59237770241
203590.048751797,2,2,2,24,1,0,1,0,0,1,33926.325425595,106341.988887622,28004.9273241391,61307.1729757914,46297.3801344359,122380.605087368,6839.11560731678,12500.6002579819,19741.3420859719,5843.69823694279,2172.21653083846,5298.75874967003
226003.310612099,2,2,1,38,2,2,3,2,1,2,262668.832889033,273309.662158935,328121.8545863,246875.182136687,153870.020123508,180202.673901998,14084.9032231846,12012.9530223924,6271.4503723915,224.558206597316,28078.1741467353,311.755405910654
146584.424171035,2,2,1,24,1,1,1,1,1,-1,131527.250440212,144169.603115568,53057.4026220756,113737.453395145,109334.083325714,77634.0936109169,4806.12668499366,6361.26810453526,227.733881964539,6357.60913256735,19613.6267182294,10476.0421652803
165457.972452788,2,1,1,57,0,0,0,0,0,0,8996.49520228264,70384.3926800184,37884.6505587155,6502.26333965503,54911.9524263912,59954.3552907845,12997.2931011072,19167.81920183,6573.26525385152,10699.8691474053,25927.061430297,10011.226647789
249240.987239828,1,3,1,46,-1,0,-1,-1,-1,-1,33367.5790256424,77193.1243492348,16855.2511983886,121680.515306264,51467.4937173186,6792.54036103543,5502.55035645341,7111.56464115693,64752.3723995835,48324.0887796535,1008.60934662139,9659.10872008987
51763.441084715,2,1,1,21,-1,-1,-1,0,0,0,90347.7920024759,38843.3532579054,12671.4984724091,32239.9017645356,52917.5910223077,62533.9631566123,5730.69041066308,855.175327916872,2936.82429943015,7247.95276978579,13420.6312336176,10457.2869556411
66620.416154327,1,2,1,50,-1,1,1,0,-1,0,5834.13117605328,34490.360062631,36189.0790508025,17824.5530614085,17821.9969264644,27151.5191570073,5026.64562605693,10238.9845395535,7401.41543415335,4901.75454984848,8585.66282936447,7922.18362219807
31414.3978301463,2,2,1,30,-1,-1,1,0,0,-1,68850.0337984541,86803.8882398151,176952.515636294,26062.8526459183,93521.5072292031,74995.815102324,44007.5200988326,13573.7612537007,15573.3442682911,19797.5791438008,11736.9409292428,1260.55085188334
178585.822179325,1,2,2,32,0,1,0,-1,1,0,55820.8520318446,42794.9241686705,7333.08900957114,43649.767942478,56358.1141765583,6555.74792231827,11561.2681572924,11480.0168785148,7685.6823355032,16194.2582388822,11727.1183512198,12448.123559452
186270.381408029,1,1,2,27,2,1,1,0,2,2,203458.113442458,238813.86077727,52436.7392380226,111298.110325916,90572.4774560829,95715.5943969879,3240.29771626668,4320.61663555815,21661.4114217001,5051.37556074814,21070.9681995921,13811.4832282307
95741.6705938272,1,2,1,49,0,-1,-1,-1,-1,-1,26186.0346814978,47606.3211887165,53682.2193726757,38828.9038633892,57691.3065859091,114158.686243613,4637.2986714928,17.0129875671101,2682.82588305802,9161.70955899606,4803.2878372341,2235.45321803924
9471.66402334413,2,4,2,42,0,2,2,0,0,0,96573.3129773206,136840.176421863,82129.4351849041,144619.704084239,22033.0995391394,29598.4611896436,5314.82534168049,6831.49921650854,13039.2254329057,12888.7988863315,9652.52982200012,7229.56214850937
34139.3017537378,1,2,2,38,0,-1,-1,-1,2,2,42230.1581086738,10218.5756472399,37649.8451662026,30140.6103940382,25743.7241466814,10291.9559355856,8794.63963893911,27169.5807908633,21338.8011406875,1442.01802474585,2124.61371619546,10399.6824631226
390865.128820531,2,3,2,36,0,-1,0,-1,-1,1,77567.072642982,15603.4208678217,33442.1275499943,60003.381964522,66945.0375957762,22750.2629712175,7555.38614295557,6110.15602432994,10736.185497603,7822.20108338204,2228.18050755326,4850.29211580212
102457.574587698,1,3,1,31,0,1,0,-1,0,-1,21448.406473098,59582.8673054073,43091.2395562843,8897.46964033359,7662.06063222662,44233.9097050887,4671.68954633068,35548.6826544779,10195.3425549661,6278.16107000906,8292.47345457121,7296.8233841679
441548.313125097,2,2,2,39,-1,-1,-1,-1,-1,-1,15298.2437341613,14682.3835844175,5742.14028823118,44490.8784787368,20277.1446503048,23103.5713952385,4092.66628171828,9755.10210537354,3415.4582894183,5282.51827975081,1398.40095164716,86168.407007539
264775.235068367,2,2,2,25,1,0,1,-1,0,-1,78848.6358651214,82299.8449140445,36222.433699984,48774.9789017153,90.989798701401,23386.0497004219,8502.18842560611,15965.6600712978,923.337947297513,3935.05874759844,12542.3313216909,16885.5663457046
189528.322349906,1,3,1,66,1,0,0,1,0,-1,287357.435577031,262091.676783048,254686.045867752,267505.73793583,214204.454637572,272374.172059276,3057.44590248695,15159.3388404006,12523.9286587057,15900.9941043395,1554.21810094838,3203.37709617321
4042.37776970281,1,1,1,27,0,-1,-1,0,1,0,108928.079622331,44849.6216208398,32851.6110057705,43022.8670428355,21895.2304519637,92665.9405360916,1141.74454040169,4300.78687367147,12045.0559806246,9341.63080423332,8772.72141532268,7226.75277627658
42410.4881145553,2,3,1,45,0,-1,-1,-1,-1,0,31523.3490186343,7325.43824574745,92523.8755020564,6052.22672153911,35642.8433228178,111719.197437018,2101.96466683189,12386.705717505,10186.4244473894,691.934484962744,7735.83120397448,15241.3966839211
9184.2297964324,2,3,2,21,-1,0,1,-1,0,0,72229.2935500042,15949.1384969104,53810.4295453192,17231.296899301,1999.46397346568,35259.1769516663,11533.5149234056,24182.3521639521,49376.3368273197,13739.0412668624,16197.8266218252,1920.22432716175
532648.993972068,1,2,2,43,-1,-1,1,0,-1,0,7695.81240599024,87844.35669336,70879.1240308457,177943.971898975,73390.5585456404,187308.685110391,79129.4105539529,8253.30372553899,15523.6055519292,268.698429959773,114634.398534481,793.804716959759
39010.0597861752,2,1,1,49,0,-1,0,1,1,2,67317.9831068992,125348.505037374,158981.153112158,72304.6910810499,63563.540550862,31352.9253502171,2727.69785063923,9251.27657733389,12320.0945256182,9501.18438198585,11871.0766392175,953.740886111933
184253.985200662,1,1,2,33,2,1,0,1,0,0,12016.8764747786,81613.0365333342,10762.0778949117,23655.7053307684,15646.3347471897,4184.80493701421,3226.99619745816,30541.0276665511,6280.35179540666,5140.54788959138,9148.03333399167,21411.6225607554
155306.795629412,2,2,3,30,-1,-1,-1,-1,-1,-1,72008.5428161712,16225.7086746862,50505.7970677566,32840.6710077327,74709.8333929815,37473.8962185371,2836.90534171642,11310.8520564054,16599.4533263443,19005.1464516126,6142.82997230771,5730.79762138021
86426.0243560307,2,1,2,21,-1,-1,2,0,-1,-1,48097.124861529,18569.2260945553,76296.6955755432,47341.3854518595,1250.70476588331,28124.9409396748,13723.0857434694,2593.07166665256,11303.9986744129,4000.81554516255,2622.55113415747,16658.2476654697
202978.656022837,1,4,2,40,0,-1,0,0,0,-1,56673.3103404666,69033.9586465436,35242.8494324916,78585.4298300504,79248.8369392935,48080.7330589712,3467.30590039115,15376.2169013151,12991.4072912038,1048.29771381264,21250.3711526976,1385.98642518576
243014.321353045,2,1,1,33,2,2,3,2,1,2,259730.751081333,149453.865055031,275996.934668533,158385.131040174,252327.234561703,257319.004083825,6290.47937313949,30356.1215255396,7179.16387155811,9064.65739856072,7355.98273101741,17448.3267325525
340839.420242986,2,2,2,26,0,-1,-1,0,-1,-1,3408.65115615098,28718.4839955499,29269.3201937776,25393.0684004073,9170.77729586501,4569.69301182525,1301.47439989292,17196.8021752632,3247.6772059052,5585.19106413843,14992.8526774983,4538.48462575005
61305.983162781,1,3,2,24,-1,1,1,0,-1,0,94564.9892241768,31076.6359133163,97433.6729513374,73185.7273926278,22970.1022780847,77005.4445378706,4516.64815985496,11549.9581756566,1822.23203895519,4372.77765012189,16051.8811785529,14736.4916264011
433672.471964899,2,1,1,37,1,1,0,0,0,0,27799.430326776,40911.8989876782,415903.500741384,86279.1537758804,117649.841317109,91662.387874787,4092.76349500613,292438.487202211,67821.9622409948,19215.8329604,8524.23143330317,30079.8316803919
336500.006430354,1,3,1,71,3,1,1,1,-1,0,197193.760665167,251015.041890414,154910.512601251,224544.729134352,168638.598414856,273124.560714164,10795.7808694145,16970.11441791,3940.27433187609,3777.60979119534,8217.74674797212,7200.10947645008
80381.8965785132,1,3,3,25,1,-1,0,0,0,3,95187.3793155354,67621.0838993467,58681.1090194405,16210.9961015803,82605.7370677994,44961.5285747454,4017.30363368741,6611.03055306044,18439.2368710963,426.233113830653,3125.68600537647,3471.22481620377
114926.932547566,2,3,2,57,4,2,3,2,2,2,58091.3525598609,8787.31399415909,5798.45990076803,78453.1510677284,78377.8706597938,1892.52570868341,2475.39508519589,22357.8297484474,9357.49704547826,6309.61347625813,5665.78404738346,2345.19557148502
15360.4737068411,1,1,1,40,-1,2,2,-1,0,-1,27815.9758257059,24031.5993861759,7486.07674764144,36707.78795061,19161.6514929886,511.896397096843,4066.0859625605,41741.8636007591,5534.53002150763,9076.47634401856,6799.61455486182,1227.08386487664
100675.029238077,2,1,2,21,-1,-1,0,0,1,0,19532.3945471641,114020.100220418,51777.0522368275,8738.19413547834,55399.5584546461,40111.7833298734,8533.6712068894,2682.95746882195,8604.35565706237,29685.0428106272,70.9685665602382,8196.96322248009
48843.2010279579,2,2,2,21,2,2,-1,0,2,3,14299.4789737878,28845.8590090221,87589.9604207956,106254.591792701,44796.9622113562,74618.2436967034,10489.7022777312,9345.48742925672,6700.8715666682,2073.18424166342,10580.5693165143,13804.1235690549
58220.9102877231,2,2,1,28,1,0,-1,-1,1,-1,27606.2643537227,47823.1934074173,88650.709832479,46460.8928957302,55480.0114655196,31129.5605101901,4181.93189524467,5564.98906704819,8980.4099481885,19739.6755137031,589.875627974824,20025.8178690056
162285.336745659,2,2,2,49,1,-1,1,0,1,0,43895.2441594011,11853.7035130112,46282.1852577475,8901.77633427734,42651.5091693387,5440.03508935956,3574.98477055404,23938.5733897682,2761.94086477272,16551.3672349191,5250.55735136358,3319.41095579206
250439.96157529,1,1,1,52,2,2,2,2,4,4,153292.790452835,211034.366726718,215674.659478713,119200.069740425,277970.835372597,187674.129560685,9351.10161527949,14978.7605381123,12351.1488618582,14965.0266529629,2125.03430315319,17502.4297576663
45264.9178198124,2,3,1,63,1,0,1,2,0,1,98618.2897417767,28040.3809560493,10123.3339947307,58244.065274276,29548.4579488759,38554.6753657696,19895.7426117931,863.468789489706,5030.4904929376,19432.3585388784,1209.58898623626,13546.532454658
53088.1460099777,2,3,1,42,-1,0,-1,-1,-1,-1,19858.361815506,58183.8486972467,2570.02455711025,76302.485054698,13690.2468780074,15649.1396138111,3931.54481393528,7235.50811572216,12848.1772491691,7384.38906874576,3235.61998035294,3331.09235413128
431383.846750304,1,1,1,38,-1,-1,-1,-1,-1,-1,56680.5835844126,37863.3757241568,1741642.53465392,179377.058613118,146590.310173408,399541.056482039,14021.4231018805,1690152.2241581,117480.461035744,94520.6485754479,390687.140306608,34467.6033222287
107918.138188721,2,1,2,32,0,-1,1,0,0,0,118216.757634276,79518.0558717227,45134.1666964538,39673.6731191624,64976.9502092873,7184.70757144664,729.845924300929,21666.9579843167,7168.42858840789,1987.07855007625,8510.60552682387,14812.4901354914
